# x_m,y_m,w_tr_right_m,w_tr_left_m
1.3200,-4.6800,0.5300,0.5300
1.3300,-4.6800,0.5300,0.5300
1.3400,-4.6800,0.5300,0.5300
1.3500,-4.6800,0.5300,0.5300
1.3600,-4.6800,0.5300,0.5300
1.3700,-4.6800,0.5300,0.5300
1.3800,-4.6800,0.5300,0.5300
1.3900,-4.6800,0.5300,0.5300
1.4000,-4.6800,0.5300,0.5300
1.4100,-4.6800,0.5300,0.5300
1.4200,-4.6800,0.5300,0.5300
1.4300,-4.6800,0.5300,0.5300
1.4400,-4.6800,0.5300,0.5300
1.4500,-4.6800,0.5300,0.5300
1.4600,-4.6900,0.5400,0.5400
1.4700,-4.6900,0.5400,0.5400
1.4800,-4.6900,0.5400,0.5400
1.4900,-4.6900,0.5400,0.5400
1.5000,-4.6900,0.5400,0.5400
1.5100,-4.6900,0.5400,0.5400
1.5200,-4.6900,0.5400,0.5400
1.5300,-4.6900,0.5400,0.5400
1.5400,-4.6900,0.5400,0.5400
1.5500,-4.6900,0.5400,0.5400
1.5600,-4.6900,0.5400,0.5400
1.5700,-4.6900,0.5400,0.5400
1.5800,-4.6900,0.5400,0.5400
1.5900,-4.6900,0.5400,0.5400
1.6000,-4.6900,0.5400,0.5400
1.6100,-4.6900,0.5400,0.5400
1.6200,-4.6900,0.5400,0.5400
1.6300,-4.7000,0.5500,0.5500
1.6400,-4.7000,0.5500,0.5500
1.6500,-4.7000,0.5500,0.5500
1.6600,-4.7000,0.5500,0.5500
1.6700,-4.7000,0.5500,0.5500
1.6800,-4.7000,0.5500,0.5500
1.6900,-4.7000,0.5500,0.5500
1.7000,-4.7000,0.5500,0.5500
1.7100,-4.7000,0.5500,0.5500
1.7200,-4.7000,0.5500,0.5500
1.7300,-4.7000,0.5500,0.5500
1.7400,-4.7000,0.5500,0.5500
1.7500,-4.7000,0.5500,0.5500
1.7600,-4.7000,0.5500,0.5500
1.7700,-4.7000,0.5500,0.5500
1.7800,-4.7000,0.5500,0.5500
1.7900,-4.7000,0.5500,0.5500
1.8000,-4.7000,0.5500,0.5500
1.8100,-4.7000,0.5500,0.5500
1.8200,-4.7000,0.5500,0.5500
1.8300,-4.7000,0.5500,0.5500
1.8400,-4.7000,0.5500,0.5500
1.8500,-4.7000,0.5500,0.5500
1.8600,-4.7000,0.5500,0.5500
1.8700,-4.7000,0.5500,0.5500
1.8800,-4.6900,0.5400,0.5400
1.8900,-4.6900,0.5400,0.5400
1.9000,-4.6800,0.5300,0.5300
1.9100,-4.6800,0.5300,0.5300
1.9200,-4.6800,0.5300,0.5300
1.9300,-4.6700,0.5200,0.5200
1.9400,-4.6700,0.5200,0.5200
1.9500,-4.6700,0.5200,0.5200
1.9600,-4.6600,0.5100,0.5100
1.9700,-4.6600,0.5100,0.5100
1.9800,-4.6600,0.5101,0.5101
1.9900,-4.6600,0.5104,0.5104
2.0000,-4.6500,0.5009,0.5009
2.0100,-4.6500,0.5016,0.5016
2.0200,-4.6500,0.5025,0.5025
2.0300,-4.6400,0.4937,0.4937
2.0400,-4.6400,0.4950,0.4950
2.0500,-4.6300,0.4866,0.4866
2.0600,-4.6300,0.4884,0.4884
2.0700,-4.6300,0.4903,0.4903
2.0800,-4.6200,0.4827,0.4827
2.0900,-4.6200,0.4851,0.4851
2.1000,-4.6100,0.4780,0.4780
2.1100,-4.6100,0.4808,0.4808
2.1200,-4.6100,0.4838,0.4838
2.1300,-4.6000,0.4776,0.4776
2.1400,-4.6000,0.4810,0.4810
2.1500,-4.6000,0.4847,0.4847
2.1600,-4.6000,0.4885,0.4885
2.1700,-4.5900,0.4833,0.4833
2.1800,-4.5900,0.4875,0.4875
2.1900,-4.5900,0.4919,0.4919
2.2000,-4.5900,0.4965,0.4965
2.2100,-4.5800,0.4924,0.4924
2.2200,-4.5800,0.4974,0.4974
2.2300,-4.5800,0.5025,0.5025
2.2400,-4.5800,0.5077,0.5077
2.2500,-4.5700,0.5048,0.5048
2.2600,-4.5700,0.5104,0.5104
2.2700,-4.5700,0.5161,0.5161
2.2800,-4.5600,0.5140,0.5140
2.2900,-4.5500,0.5122,0.5122
2.3000,-4.5500,0.5186,0.5186
2.3100,-4.5400,0.5174,0.5174
2.3200,-4.5300,0.5166,0.5166
2.3300,-4.5200,0.5162,0.5162
2.3400,-4.5100,0.5162,0.5162
2.3500,-4.5000,0.5162,0.5162
2.3600,-4.4900,0.5162,0.5162
2.3700,-4.4800,0.5162,0.5162
2.3800,-4.4700,0.5166,0.5166
2.3800,-4.4600,0.5099,0.5099
2.3900,-4.4500,0.5109,0.5109
2.4000,-4.4400,0.5122,0.5122
2.4100,-4.4300,0.5140,0.5140
2.4200,-4.4200,0.5161,0.5161
2.4300,-4.4100,0.5187,0.5187
2.4400,-4.4000,0.5187,0.5187
2.4500,-4.3900,0.5161,0.5161
2.4600,-4.3800,0.5140,0.5140
2.4700,-4.3700,0.5122,0.5122
2.4800,-4.3600,0.5109,0.5109
2.4900,-4.3500,0.5099,0.5099
2.5000,-4.3400,0.5093,0.5093
2.5100,-4.3300,0.5091,0.5091
2.5200,-4.3200,0.5091,0.5091
2.5300,-4.3100,0.5080,0.5080
2.5400,-4.3000,0.5061,0.5061
2.5500,-4.2900,0.5045,0.5045
2.5600,-4.2800,0.5033,0.5033
2.5600,-4.2700,0.5025,0.5025
2.5700,-4.2600,0.5033,0.5033
2.5800,-4.2500,0.5045,0.5045
2.5800,-4.2400,0.4982,0.4982
2.5900,-4.2300,0.5000,0.5000
2.5900,-4.2200,0.4941,0.4941
2.6000,-4.2100,0.4965,0.4965
2.6000,-4.2000,0.4909,0.4909
2.6000,-4.1900,0.4855,0.4855
2.6100,-4.1800,0.4888,0.4888
2.6100,-4.1700,0.4837,0.4837
2.6200,-4.1600,0.4876,0.4876
2.6200,-4.1500,0.4830,0.4830
2.6300,-4.1400,0.4875,0.4875
2.6400,-4.1300,0.4924,0.4924
2.6400,-4.1200,0.4885,0.4885
2.6500,-4.1100,0.4940,0.4940
2.6600,-4.1000,0.4998,0.4998
2.6700,-4.0900,0.5060,0.5060
2.6800,-4.0800,0.5124,0.5124
2.6900,-4.0700,0.5192,0.5192
2.7000,-4.0600,0.5263,0.5263
2.7100,-4.0500,0.5337,0.5337
2.7200,-4.0400,0.5413,0.5413
2.7200,-4.0300,0.5394,0.5394
2.7300,-4.0200,0.5474,0.5474
2.7400,-4.0100,0.5558,0.5558
2.7500,-4.0000,0.5644,0.5644
2.7600,-4.0000,0.5743,0.5743
2.7700,-3.9900,0.5831,0.5831
2.7800,-3.9800,0.5867,0.5867
2.7900,-3.9700,0.5906,0.5906
2.8000,-3.9600,0.5936,0.5936
