# x_m,y_m,w_tr_right_m,w_tr_left_m
2.7400,-3.1120,0.4686,0.4686
2.7280,-3.1000,0.4777,0.4777
2.7280,-3.0880,0.4747,0.4747
2.7280,-3.0760,0.4715,0.4715
2.7280,-3.0640,0.4686,0.4686
2.7280,-3.0520,0.4660,0.4660
2.7280,-3.0400,0.4632,0.4632
2.7280,-3.0280,0.4599,0.4599
2.7160,-3.0160,0.4686,0.4686
2.7160,-3.0040,0.4660,0.4660
2.7160,-2.9920,0.4637,0.4637
2.7160,-2.9800,0.4616,0.4616
2.7160,-2.9680,0.4599,0.4599
2.7160,-2.9560,0.4585,0.4585
2.7040,-2.9440,0.4694,0.4694
2.7040,-2.9320,0.4686,0.4686
2.7040,-2.9200,0.4682,0.4682
2.7040,-2.9080,0.4680,0.4680
2.6920,-2.8960,0.4800,0.4800
2.6920,-2.8840,0.4800,0.4800
2.6920,-2.8720,0.4800,0.4800
2.6920,-2.8600,0.4800,0.4800
2.6920,-2.8480,0.4800,0.4800
2.6920,-2.8360,0.4800,0.4800
2.7040,-2.8240,0.4680,0.4680
2.7040,-2.8120,0.4680,0.4680
2.7040,-2.8000,0.4680,0.4680
2.7040,-2.7880,0.4680,0.4680
2.7040,-2.7760,0.4680,0.4680
2.7160,-2.7640,0.4560,0.4560
2.7160,-2.7520,0.4560,0.4560
2.7160,-2.7400,0.4560,0.4560
2.7160,-2.7280,0.4560,0.4560
2.7160,-2.7160,0.4560,0.4560
2.7160,-2.7040,0.4560,0.4560
2.7160,-2.6920,0.4560,0.4560
2.7280,-2.6800,0.4440,0.4440
2.7280,-2.6680,0.4442,0.4442
2.7280,-2.6560,0.4446,0.4446
2.7280,-2.6440,0.4455,0.4455
2.7280,-2.6320,0.4466,0.4466
2.7280,-2.6200,0.4480,0.4480
2.7280,-2.6080,0.4498,0.4498
2.7400,-2.5960,0.4401,0.4401
2.7400,-2.5840,0.4425,0.4425
2.7400,-2.5720,0.4453,0.4453
2.7520,-2.5600,0.4368,0.4368
2.7520,-2.5480,0.4403,0.4403
2.7520,-2.5360,0.4440,0.4440
2.7520,-2.5240,0.4480,0.4480
2.7640,-2.5120,0.4412,0.4412
2.7640,-2.5000,0.4459,0.4459
