# x_m,y_m,w_tr_right_m,w_tr_left_m
-1.4200,1.6740,0.7993,0.7993
-1.4080,1.6620,0.8097,0.8097
-1.4080,1.6500,0.8084,0.8084
-1.4080,1.6380,0.8072,0.8072
-1.4080,1.6260,0.8048,0.8048
-1.3960,1.6140,0.8121,0.8121
-1.3960,1.6020,0.8083,0.8083
-1.3960,1.5900,0.8046,0.8046
-1.3840,1.5780,0.8126,0.8126
-1.3840,1.5660,0.8094,0.8094
-1.3840,1.5540,0.8062,0.8062
-1.3840,1.5420,0.8033,0.8033
-1.3720,1.5300,0.8122,0.8122
-1.3720,1.5180,0.8096,0.8096
-1.3720,1.5060,0.8072,0.8072
-1.3600,1.4940,0.8161,0.8161
-1.3600,1.4820,0.8126,0.8126
-1.3600,1.4700,0.8094,0.8094
-1.3600,1.4580,0.8062,0.8062
-1.3480,1.4460,0.8149,0.8149
-1.3480,1.4340,0.8122,0.8122
-1.3360,1.4220,0.8214,0.8214
-1.3360,1.4100,0.8190,0.8190
-1.3240,1.3980,0.8286,0.8286
-1.3240,1.3860,0.8266,0.8266
-1.3240,1.3740,0.8248,0.8248
-1.3120,1.3620,0.8350,0.8350
-1.3000,1.3620,0.8469,0.8469
-1.2880,1.3500,0.8574,0.8574
-1.2760,1.3380,0.8681,0.8681
-1.2760,1.3260,0.8670,0.8670
-1.2640,1.3140,0.8781,0.8781
-1.2520,1.3020,0.8893,0.8893
-1.2400,1.2900,0.9007,0.9007
-1.2280,1.2780,0.9054,0.9054
-1.2280,1.2660,0.9083,0.9083
-1.2160,1.2540,0.9096,0.9096
-1.2160,1.2420,0.9139,0.9139
-1.2040,1.2300,0.9146,0.9146
-1.2040,1.2180,0.9146,0.9146
-1.2040,1.2060,0.9073,0.9073
-1.1920,1.1940,0.9096,0.9096
-1.1920,1.1820,0.9026,0.9026
-1.1800,1.1700,0.9054,0.9054
-1.1680,1.1580,0.9086,0.9086
-1.1560,1.1460,0.9121,0.9121
-1.1440,1.1340,0.9159,0.9159
-1.1320,1.1220,0.9199,0.9199
-1.1200,1.1100,0.9243,0.9243
-1.1080,1.0980,0.9290,0.9290
-1.1080,1.0860,0.9233,0.9233
-1.0960,1.0740,0.9284,0.9284
-1.0840,1.0620,0.9315,0.9315
-1.0720,1.0620,0.9372,0.9372
-1.0600,1.0500,0.9372,0.9372
-1.0480,1.0380,0.9358,0.9358
-1.0360,1.0380,0.9336,0.9336
-1.0240,1.0260,0.9361,0.9361
-1.0120,1.0140,0.9388,0.9388
-1.0000,1.0020,0.9419,0.9419
-0.9880,0.9900,0.9419,0.9419
-0.9760,0.9780,0.9409,0.9409
-0.9640,0.9660,0.9389,0.9389
-0.9520,0.9540,0.9372,0.9372
-0.9400,0.9420,0.9358,0.9358
-0.9280,0.9300,0.9348,0.9348
-0.9160,0.9300,0.9340,0.9340
-0.9040,0.9180,0.9348,0.9348
