# x_m,y_m,w_tr_right_m,w_tr_left_m
0.6600,-6.0000,0.6103,0.6103
0.7100,-5.9500,0.6042,0.6042
0.7100,-5.9000,0.6042,0.6042
0.7600,-5.8500,0.5852,0.5852
0.7600,-5.8000,0.6042,0.6042
0.7600,-5.7500,0.5831,0.5831
0.8100,-5.7000,0.6042,0.6042
0.8100,-5.6500,0.5831,0.5831
0.8600,-5.6000,0.6042,0.6042
0.8600,-5.5500,0.5831,0.5831
0.9100,-5.5000,0.5852,0.5852
0.9100,-5.4500,0.5831,0.5831
0.9100,-5.4000,0.5590,0.5590
0.9600,-5.3500,0.5852,0.5852
0.9600,-5.3000,0.5701,0.5701
0.9600,-5.2500,0.5590,0.5590
1.0100,-5.2000,0.6021,0.6021
1.0100,-5.1500,0.5852,0.5852
1.0600,-5.1000,0.6103,0.6103
1.0600,-5.0500,0.6083,0.6083
1.1100,-5.0000,0.6021,0.6021
1.1600,-4.9500,0.5590,0.5590
1.2100,-4.9000,0.5220,0.5220
1.2100,-4.8500,0.5385,0.5385
1.2100,-4.8000,0.5590,0.5590
1.2100,-4.7500,0.5408,0.5408
1.2600,-4.7000,0.5590,0.5590
1.2600,-4.6500,0.5385,0.5385
1.3100,-4.6000,0.5590,0.5590
1.3100,-4.5500,0.5590,0.5590
1.3600,-4.5000,0.5385,0.5385
1.3600,-4.4500,0.5590,0.5590
1.3600,-4.4000,0.5385,0.5385
1.4100,-4.3500,0.5590,0.5590
1.4100,-4.3000,0.5590,0.5590
1.4600,-4.2500,0.5523,0.5523
1.4600,-4.2000,0.5590,0.5590
1.5100,-4.1500,0.5220,0.5220
1.5100,-4.1000,0.5385,0.5385
1.5100,-4.0500,0.5385,0.5385
1.5100,-4.0000,0.5148,0.5148
1.5600,-3.9500,0.5385,0.5385
1.5600,-3.9000,0.5220,0.5220
1.6100,-3.8500,0.5590,0.5590
1.6100,-3.8000,0.5523,0.5523
1.6600,-3.7500,0.5590,0.5590
1.6600,-3.7000,0.5590,0.5590
1.6600,-3.6500,0.5385,0.5385
1.7100,-3.6000,0.5701,0.5701
1.7100,-3.5500,0.5590,0.5590
1.7600,-3.5000,0.5831,0.5831
1.7600,-3.4500,0.5590,0.5590
1.8100,-3.4000,0.5831,0.5831
1.8100,-3.3500,0.5590,0.5590
1.8600,-3.3000,0.5831,0.5831
1.8600,-3.2500,0.5701,0.5701
1.9100,-3.2000,0.5831,0.5831
1.9600,-3.1500,0.5701,0.5701
1.9600,-3.1000,0.5852,0.5852
2.0100,-3.0500,0.5590,0.5590
2.0100,-3.0000,0.5831,0.5831
