# x_m,y_m,w_tr_right_m,w_tr_left_m
-0.7900,-0.6620,0.5421,0.5421
-0.7900,-0.6560,0.5416,0.5416
-0.7900,-0.6500,0.5412,0.5412
-0.7900,-0.6440,0.5408,0.5408
-0.7900,-0.6380,0.5405,0.5405
-0.7900,-0.6320,0.5403,0.5403
-0.7840,-0.6260,0.5406,0.5406
-0.7840,-0.6200,0.5415,0.5415
-0.7840,-0.6140,0.5426,0.5426
-0.7840,-0.6080,0.5437,0.5437
-0.7840,-0.6020,0.5448,0.5448
-0.7840,-0.5960,0.5460,0.5460
-0.7780,-0.5900,0.5415,0.5415
-0.7780,-0.5840,0.5428,0.5428
-0.7780,-0.5780,0.5442,0.5442
-0.7720,-0.5720,0.5399,0.5399
-0.7720,-0.5660,0.5415,0.5415
-0.7720,-0.5600,0.5431,0.5431
-0.7660,-0.5540,0.5391,0.5391
-0.7660,-0.5480,0.5406,0.5406
-0.7660,-0.5420,0.5415,0.5415
-0.7600,-0.5360,0.5367,0.5367
-0.7600,-0.5300,0.5378,0.5378
-0.7600,-0.5240,0.5389,0.5389
-0.7600,-0.5180,0.5402,0.5402
-0.7540,-0.5120,0.5356,0.5356
-0.7540,-0.5060,0.5370,0.5370
-0.7540,-0.5000,0.5384,0.5384
-0.7540,-0.4940,0.5399,0.5399
-0.7480,-0.4880,0.5357,0.5357
-0.7480,-0.4820,0.5374,0.5374
-0.7480,-0.4760,0.5389,0.5389
-0.7480,-0.4700,0.5402,0.5402
-0.7480,-0.4640,0.5415,0.5415
-0.7480,-0.4580,0.5428,0.5428
-0.7420,-0.4520,0.5384,0.5384
-0.7420,-0.4460,0.5399,0.5399
-0.7420,-0.4400,0.5415,0.5415
-0.7420,-0.4340,0.5431,0.5431
-0.7420,-0.4280,0.5448,0.5448
-0.7420,-0.4220,0.5466,0.5466
-0.7420,-0.4160,0.5484,0.5484
-0.7420,-0.4100,0.5501,0.5501
-0.7420,-0.4040,0.5515,0.5515
-0.7420,-0.3980,0.5531,0.5531
-0.7420,-0.3920,0.5547,0.5547
-0.7420,-0.3860,0.5563,0.5563
-0.7420,-0.3800,0.5580,0.5580
-0.7360,-0.3740,0.5541,0.5541
-0.7360,-0.3680,0.5559,0.5559
-0.7360,-0.3620,0.5578,0.5578
-0.7360,-0.3560,0.5598,0.5598
-0.7360,-0.3500,0.5612,0.5612
-0.7300,-0.3440,0.5583,0.5583
-0.7300,-0.3380,0.5604,0.5604
-0.7300,-0.3320,0.5581,0.5581
-0.7300,-0.3260,0.5554,0.5554
-0.7240,-0.3200,0.5582,0.5582
-0.7240,-0.3140,0.5557,0.5557
-0.7240,-0.3080,0.5532,0.5532
-0.7240,-0.3020,0.5507,0.5507
-0.7180,-0.2960,0.5539,0.5539
-0.7180,-0.2900,0.5515,0.5515
-0.7180,-0.2840,0.5493,0.5493
-0.7180,-0.2780,0.5471,0.5471
-0.7180,-0.2720,0.5449,0.5449
-0.7180,-0.2660,0.5429,0.5429
-0.7180,-0.2600,0.5408,0.5408
-0.7180,-0.2540,0.5389,0.5389
-0.7180,-0.2480,0.5370,0.5370
-0.7180,-0.2420,0.5351,0.5351
-0.7120,-0.2360,0.5391,0.5391
-0.7120,-0.2300,0.5374,0.5374
-0.7120,-0.2240,0.5357,0.5357
-0.7120,-0.2180,0.5341,0.5341
-0.7120,-0.2120,0.5326,0.5326
-0.7120,-0.2060,0.5312,0.5312
-0.7120,-0.2000,0.5298,0.5298
-0.7120,-0.1940,0.5284,0.5284
-0.7120,-0.1880,0.5272,0.5272
-0.7060,-0.1820,0.5319,0.5319
-0.7060,-0.1760,0.5308,0.5308
-0.7060,-0.1700,0.5297,0.5297
-0.7060,-0.1640,0.5287,0.5287
-0.7060,-0.1580,0.5278,0.5278
-0.7060,-0.1520,0.5269,0.5269
-0.7060,-0.1460,0.5262,0.5262
-0.7060,-0.1400,0.5254,0.5254
-0.7000,-0.1340,0.5308,0.5308
-0.7000,-0.1280,0.5302,0.5302
-0.7000,-0.1220,0.5297,0.5297
-0.7000,-0.1160,0.5283,0.5283
-0.7000,-0.1100,0.5268,0.5268
-0.6940,-0.1040,0.5312,0.5312
-0.6940,-0.0980,0.5298,0.5298
-0.6940,-0.0920,0.5284,0.5284
-0.6940,-0.0860,0.5272,0.5272
-0.6940,-0.0800,0.5260,0.5260
-0.6880,-0.0740,0.5308,0.5308
-0.6880,-0.0680,0.5297,0.5297
-0.6880,-0.0620,0.5287,0.5287
-0.6880,-0.0560,0.5278,0.5278
-0.6880,-0.0500,0.5269,0.5269
-0.6820,-0.0440,0.5321,0.5321
-0.6820,-0.0380,0.5314,0.5314
-0.6820,-0.0320,0.5308,0.5308
-0.6760,-0.0260,0.5362,0.5362
-0.6760,-0.0200,0.5356,0.5356
-0.6760,-0.0140,0.5352,0.5352
-0.6700,-0.0080,0.5408,0.5408
-0.6700,-0.0020,0.5405,0.5405
-0.6640,0.0040,0.5463,0.5463
-0.6640,0.0100,0.5461,0.5461
-0.6640,0.0160,0.5460,0.5460
-0.6640,0.0220,0.5460,0.5460
-0.6580,0.0280,0.5520,0.5520
-0.6580,0.0340,0.5520,0.5520
-0.6520,0.0400,0.5580,0.5580
-0.6520,0.0460,0.5580,0.5580
-0.6520,0.0520,0.5580,0.5580
-0.6460,0.0580,0.5640,0.5640
-0.6460,0.0640,0.5640,0.5640
-0.6400,0.0700,0.5700,0.5700
-0.6340,0.0760,0.5760,0.5760
-0.6340,0.0820,0.5760,0.5760
-0.6280,0.0880,0.5820,0.5820
-0.6280,0.0940,0.5820,0.5820
-0.6220,0.1000,0.5881,0.5881
-0.6220,0.1060,0.5883,0.5883
-0.6160,0.1120,0.5945,0.5945
-0.6100,0.1180,0.6007,0.6007
-0.6100,0.1240,0.6011,0.6011
-0.6040,0.1300,0.6075,0.6075
-0.6040,0.1360,0.6079,0.6079
-0.5980,0.1420,0.6060,0.6060
-0.5980,0.1480,0.6000,0.6000
-0.5920,0.1540,0.5940,0.5940
-0.5920,0.1600,0.5880,0.5880
-0.5860,0.1660,0.5820,0.5820
-0.5860,0.1720,0.5760,0.5760
-0.5800,0.1780,0.5700,0.5700
-0.5740,0.1840,0.5640,0.5640
-0.5680,0.1900,0.5580,0.5580
-0.5620,0.1900,0.5580,0.5580
-0.5560,0.1900,0.5580,0.5580
-0.5500,0.1960,0.5520,0.5520
-0.5440,0.1960,0.5520,0.5520
-0.5380,0.1960,0.5520,0.5520
-0.5320,0.2020,0.5460,0.5460
-0.5260,0.2020,0.5460,0.5460
-0.5200,0.2020,0.5460,0.5460
-0.5140,0.2080,0.5400,0.5400
-0.5080,0.2080,0.5400,0.5400
-0.5020,0.2080,0.5400,0.5400
-0.4960,0.2140,0.5340,0.5340
-0.4900,0.2140,0.5340,0.5340
-0.4840,0.2140,0.5340,0.5340
-0.4780,0.2140,0.5340,0.5340
-0.4720,0.2200,0.5280,0.5280
-0.4660,0.2200,0.5280,0.5280
-0.4600,0.2200,0.5280,0.5280
-0.4540,0.2200,0.5280,0.5280
-0.4480,0.2200,0.5280,0.5280
-0.4420,0.2200,0.5280,0.5280
-0.4360,0.2260,0.5220,0.5220
-0.4300,0.2260,0.5220,0.5220
-0.4240,0.2260,0.5220,0.5220
-0.4180,0.2260,0.5220,0.5220
-0.4120,0.2320,0.5160,0.5160
-0.4060,0.2320,0.5160,0.5160
-0.4000,0.2320,0.5160,0.5160
-0.3940,0.2320,0.5160,0.5160
-0.3880,0.2320,0.5160,0.5160
-0.3820,0.2320,0.5160,0.5160
-0.3760,0.2320,0.5160,0.5160
-0.3700,0.2320,0.5160,0.5160
-0.3640,0.2380,0.5100,0.5100
-0.3580,0.2380,0.5100,0.5100
-0.3520,0.2320,0.5160,0.5160
-0.3460,0.2320,0.5160,0.5160
-0.3400,0.2380,0.5100,0.5100
