# x_m,y_m,w_tr_right_m,w_tr_left_m
4.7350,0.7830,0.6036,0.6036
4.7350,0.7920,0.6033,0.6033
4.7350,0.8010,0.6031,0.6031
4.7350,0.8100,0.6030,0.6030
4.7350,0.8190,0.6030,0.6030
4.7440,0.8280,0.6121,0.6121
4.7440,0.8370,0.6123,0.6123
4.7440,0.8460,0.6126,0.6126
4.7440,0.8550,0.6131,0.6131
4.7440,0.8640,0.6137,0.6137
4.7440,0.8730,0.6144,0.6144
4.7440,0.8820,0.6152,0.6152
4.7440,0.8910,0.6162,0.6162
4.7440,0.9000,0.6173,0.6173
4.7440,0.9090,0.6186,0.6186
4.7440,0.9180,0.6200,0.6200
4.7440,0.9270,0.6215,0.6215
4.7440,0.9360,0.6231,0.6231
4.7440,0.9450,0.6248,0.6248
4.7440,0.9540,0.6267,0.6267
4.7440,0.9630,0.6287,0.6287
4.7440,0.9720,0.6300,0.6300
4.7440,0.9810,0.6300,0.6300
4.7440,0.9900,0.6301,0.6301
4.7440,0.9990,0.6303,0.6303
4.7440,1.0080,0.6306,0.6306
4.7440,1.0170,0.6310,0.6310
4.7440,1.0260,0.6316,0.6316
4.7440,1.0350,0.6323,0.6323
4.7440,1.0440,0.6331,0.6331
4.7440,1.0530,0.6341,0.6341
4.7440,1.0620,0.6352,0.6352
4.7440,1.0710,0.6364,0.6364
4.7440,1.0800,0.6377,0.6377
4.7440,1.0890,0.6390,0.6390
4.7440,1.0980,0.6390,0.6390
4.7440,1.1070,0.6390,0.6390
4.7440,1.1160,0.6390,0.6390
4.7440,1.1250,0.6390,0.6390
4.7440,1.1340,0.6390,0.6390
4.7440,1.1430,0.6391,0.6391
4.7440,1.1520,0.6393,0.6393
4.7440,1.1610,0.6396,0.6396
4.7440,1.1700,0.6400,0.6400
4.7440,1.1790,0.6406,0.6406
4.7440,1.1880,0.6413,0.6413
4.7440,1.1970,0.6421,0.6421
4.7440,1.2060,0.6430,0.6430
4.7440,1.2150,0.6441,0.6441
4.7440,1.2240,0.6453,0.6453
4.7440,1.2330,0.6466,0.6466
4.7440,1.2420,0.6480,0.6480
4.7440,1.2510,0.6480,0.6480
4.7440,1.2600,0.6480,0.6480
4.7440,1.2690,0.6480,0.6480
4.7440,1.2780,0.6480,0.6480
4.7440,1.2870,0.6480,0.6480
4.7440,1.2960,0.6480,0.6480
4.7440,1.3050,0.6480,0.6480
4.7440,1.3140,0.6480,0.6480
4.7440,1.3230,0.6480,0.6480
4.7440,1.3320,0.6480,0.6480
4.7440,1.3410,0.6480,0.6480
4.7440,1.3500,0.6480,0.6480
4.7350,1.3590,0.6570,0.6570
4.7350,1.3680,0.6570,0.6570
4.7440,1.3770,0.6480,0.6480
4.7440,1.3860,0.6480,0.6480
4.7440,1.3950,0.6480,0.6480
4.7440,1.4040,0.6480,0.6480
4.7440,1.4130,0.6480,0.6480
